t1,t2,t3,ave
66.408,62.441,59.664,62.83766666666666
66.53,62.502,59.664,62.89866666666668
66.561,62.502,59.664,62.90900000000001
66.53,62.532,59.725,62.929
66.469,62.471,59.633,62.85766666666667
66.469,62.471,59.694,62.87800000000001
66.5,62.471,59.664,62.87833333333333
66.5,62.502,59.694,62.89866666666668
66.5,62.532,59.725,62.91899999999999
66.5,62.532,59.633,62.88833333333333
66.591,62.563,59.725,62.959666666666664
66.713,62.716,59.847,63.092000000000006
66.5,62.502,59.664,62.888666666666666
66.53,62.532,59.694,62.918666666666674
66.561,62.532,59.633,62.908666666666676
66.5,62.471,59.694,62.88833333333334
66.5,62.502,59.664,62.888666666666666
66.469,62.502,59.603,62.858000000000004
66.561,62.563,59.725,62.94966666666667
66.469,62.502,59.633,62.868
66.53,62.502,59.633,62.88833333333334
66.5,62.502,59.694,62.89866666666668
66.561,62.532,59.664,62.919000000000004
66.469,62.471,59.633,62.85766666666667
66.53,62.532,59.694,62.918666666666674
66.469,62.502,59.664,62.87833333333333
66.5,62.502,59.694,62.89866666666668
66.53,62.471,59.664,62.88833333333334
66.53,62.532,59.664,62.90866666666667
66.561,62.532,59.694,62.92900000000001
66.469,62.471,59.633,62.85766666666667
66.591,62.563,59.664,62.93933333333333
66.53,62.502,59.664,62.89866666666668
66.5,62.471,59.633,62.868
66.439,62.441,59.572,62.81733333333333
66.469,62.471,59.603,62.84766666666667
66.53,62.471,59.664,62.88833333333334
66.5,62.502,59.664,62.888666666666666
66.53,62.471,59.603,62.868
66.53,62.502,59.664,62.89866666666668
66.561,62.502,59.664,62.90900000000001
66.469,62.471,59.633,62.85766666666667
66.5,62.471,59.633,62.868
66.469,62.502,59.664,62.87833333333333
66.469,62.41,59.664,62.84766666666667
66.591,62.502,59.694,62.928999999999995
66.561,62.471,59.694,62.90866666666667
66.5,62.471,59.664,62.87833333333333
66.469,62.471,59.664,62.867999999999995
66.591,62.471,59.664,62.90866666666667
66.53,62.441,59.664,62.87833333333333
66.53,62.441,59.664,62.87833333333333
66.5,62.502,59.694,62.89866666666668
66.439,62.441,59.603,62.827666666666666
66.5,62.471,59.664,62.87833333333333
66.439,62.41,59.603,62.81733333333333
66.439,62.441,59.633,62.83766666666667
66.53,62.471,59.664,62.88833333333334
66.622,62.532,59.725,62.959666666666664
66.469,62.441,59.664,62.858000000000004
66.5,62.441,59.664,62.86833333333334
66.469,62.441,59.633,62.84766666666667
66.439,62.38,59.603,62.80733333333333
66.439,62.38,59.694,62.83766666666666
66.347,62.38,59.694,62.806999999999995
66.561,62.502,59.725,62.92933333333334
66.53,62.471,59.664,62.88833333333334
66.469,62.441,59.664,62.858000000000004
66.439,62.471,59.664,62.858000000000004
66.53,62.441,59.603,62.858000000000004
66.378,62.38,59.633,62.797000000000004
66.469,62.441,59.633,62.84766666666667
66.744,62.593,59.755,63.03066666666666
66.408,62.349,59.603,62.78666666666667
66.53,62.471,59.633,62.87800000000001
66.53,62.471,59.664,62.88833333333334
66.378,62.41,59.603,62.797000000000004
66.469,62.471,59.603,62.84766666666667
66.378,62.38,59.572,62.77666666666667
66.561,62.532,59.664,62.919000000000004
66.408,62.441,59.603,62.81733333333333
66.5,62.471,59.603,62.858000000000004
66.408,62.349,59.603,62.78666666666667
66.439,62.471,59.664,62.858000000000004
66.5,62.441,59.603,62.848000000000006
66.439,62.41,59.603,62.81733333333333
66.439,62.38,59.633,62.81733333333333
66.469,62.41,59.603,62.827333333333335
66.439,62.41,59.633,62.827333333333335
66.408,62.41,59.572,62.79666666666666
66.439,62.471,59.694,62.867999999999995
66.439,62.441,59.603,62.827666666666666
66.378,62.349,59.603,62.77666666666667
66.408,62.41,59.633,62.817
66.469,62.441,59.633,62.84766666666667
66.469,62.41,59.633,62.83733333333333
66.408,62.38,59.572,62.78666666666667
66.439,62.41,59.664,62.83766666666666
66.378,62.41,59.633,62.80700000000001
66.5,62.502,59.664,62.888666666666666
66.469,62.471,59.633,62.85766666666667
66.5,62.41,59.664,62.858000000000004
66.347,62.319,59.542,62.736
66.408,62.41,59.633,62.817
66.53,62.441,59.694,62.88833333333334
66.408,62.349,59.603,62.78666666666667
66.286,62.319,59.603,62.73600000000001
66.5,62.41,59.694,62.867999999999995
66.347,62.319,59.603,62.75633333333334
66.347,62.319,59.633,62.766333333333336
66.439,62.41,59.664,62.83766666666666
66.378,62.38,59.572,62.77666666666667
66.408,62.41,59.664,62.82733333333332
66.561,62.502,59.694,62.919000000000004
66.439,62.38,59.633,62.81733333333333
66.347,62.288,59.572,62.73566666666667
66.469,62.41,59.664,62.84766666666667
66.439,62.41,59.633,62.827333333333335
66.317,62.38,59.603,62.76666666666667
66.469,62.38,59.603,62.81733333333333
66.317,62.319,59.542,62.726
66.652,62.563,59.725,62.98
66.439,62.441,59.664,62.84799999999999
66.439,62.41,59.664,62.83766666666666
66.408,62.41,59.633,62.817
66.469,62.38,59.633,62.827333333333335
66.408,62.41,59.633,62.817
66.378,62.349,59.633,62.78666666666667
66.439,62.38,59.664,62.827666666666666
66.469,62.471,59.694,62.87800000000001
66.439,62.441,59.633,62.83766666666667
66.347,62.349,59.664,62.78666666666667
66.317,62.38,59.603,62.76666666666667
66.439,62.41,59.633,62.827333333333335
66.347,62.41,59.664,62.806999999999995
66.408,62.38,59.603,62.797000000000004
66.347,62.288,59.603,62.746
66.439,62.441,59.694,62.858000000000004
66.408,62.41,59.664,62.82733333333332
66.317,62.319,59.542,62.726
66.408,62.38,59.42,62.73600000000001
66.439,62.349,59.572,62.78666666666666
66.408,62.41,59.603,62.806999999999995
66.347,62.349,59.603,62.766333333333336
66.408,62.319,59.603,62.77666666666667
66.378,62.288,59.633,62.766333333333336
66.378,62.38,59.603,62.787000000000006
66.317,62.258,59.572,62.715666666666664
66.408,62.38,59.633,62.80700000000001
66.469,62.471,59.725,62.88833333333333
66.347,62.41,59.664,62.806999999999995
66.439,62.441,59.664,62.84799999999999
66.469,62.38,59.664,62.83766666666666
66.347,62.319,59.633,62.766333333333336
66.622,62.532,59.725,62.959666666666664
66.317,62.319,59.603,62.74633333333333
66.408,62.441,59.633,62.827333333333335
66.439,62.41,59.664,62.83766666666666
66.408,62.41,59.664,62.82733333333332
66.408,62.38,59.633,62.80700000000001
66.408,62.441,59.664,62.83766666666666
66.469,62.41,59.633,62.83733333333333
66.378,62.41,59.664,62.81733333333333
66.408,62.41,59.664,62.82733333333332
66.347,62.349,59.633,62.77633333333333
66.469,62.502,59.664,62.87833333333333
66.5,62.41,59.694,62.867999999999995
66.378,62.349,59.694,62.806999999999995
66.408,62.41,59.664,62.82733333333332
66.408,62.38,59.633,62.80700000000001
66.317,62.349,59.603,62.75633333333334
66.408,62.441,59.694,62.84766666666667
66.469,62.441,59.694,62.867999999999995
66.408,62.41,59.664,62.82733333333332
66.469,62.441,59.664,62.858000000000004
66.439,62.41,59.633,62.827333333333335
66.439,62.441,59.603,62.827666666666666
66.347,62.349,59.603,62.766333333333336
66.408,62.41,59.633,62.817
66.469,62.471,59.633,62.85766666666667
66.286,62.319,59.603,62.73600000000001
66.378,62.41,59.603,62.797000000000004
66.378,62.38,59.603,62.787000000000006
66.378,62.41,59.572,62.78666666666667
66.408,62.41,59.572,62.79666666666666
66.317,62.349,59.633,62.766333333333336
66.439,62.41,59.664,62.83766666666666
66.561,62.502,59.725,62.92933333333334
66.378,62.38,59.603,62.787000000000006
66.347,62.38,59.603,62.77666666666667
66.408,62.41,59.542,62.78666666666666
66.469,62.38,59.603,62.81733333333333
66.347,62.319,59.603,62.75633333333334
66.408,62.441,59.603,62.81733333333333
66.256,62.258,59.572,62.69533333333334
66.408,62.38,59.603,62.797000000000004
66.439,62.441,59.694,62.858000000000004
66.317,62.41,59.603,62.776666666666664
66.439,62.41,59.664,62.83766666666666
66.408,62.38,59.603,62.797000000000004
66.347,62.319,59.542,62.736
66.042,62.166,59.389,62.532333333333334
66.378,62.38,59.603,62.787000000000006
66.378,62.38,59.603,62.787000000000006
66.408,62.41,59.603,62.806999999999995
66.439,62.41,59.603,62.81733333333333
66.469,62.41,59.633,62.83733333333333
66.347,62.349,59.572,62.756
66.347,62.319,59.542,62.736
66.317,62.319,59.511,62.715666666666664
66.378,62.38,59.572,62.77666666666667
66.439,62.41,59.572,62.806999999999995
66.439,62.441,59.603,62.827666666666666
66.347,62.38,59.542,62.75633333333334
66.378,62.349,59.603,62.77666666666667
66.469,62.441,59.572,62.827333333333335
66.347,62.38,59.633,62.78666666666667
66.469,62.41,59.694,62.85766666666666
66.439,62.38,59.603,62.80733333333333
66.469,62.471,59.633,62.85766666666667
66.439,62.441,59.664,62.84799999999999
66.408,62.41,59.572,62.79666666666666
66.53,62.441,59.633,62.868
66.469,62.41,59.603,62.827333333333335
66.469,62.441,59.633,62.84766666666667
66.439,62.38,59.572,62.797
66.408,62.41,59.603,62.806999999999995
66.439,62.441,59.572,62.81733333333333
66.408,62.38,59.542,62.77666666666667
66.5,62.41,59.603,62.83766666666667
66.5,62.41,59.664,62.858000000000004
66.225,62.258,59.481,62.654666666666664
66.378,62.38,59.511,62.75633333333334
66.469,62.441,59.603,62.83766666666667
66.439,62.41,59.572,62.806999999999995
66.439,62.41,59.603,62.81733333333333
66.439,62.38,59.572,62.797
66.378,62.349,59.572,62.766333333333336
66.469,62.441,59.481,62.797
66.5,62.441,59.603,62.848000000000006
66.53,62.471,59.572,62.85766666666667
66.439,62.41,59.603,62.81733333333333
66.469,62.41,59.572,62.817
66.317,62.319,59.511,62.715666666666664
66.347,62.319,59.572,62.746
66.225,62.166,59.42,62.60366666666666
66.469,62.41,59.603,62.827333333333335
66.408,62.41,59.542,62.78666666666666
66.439,62.38,59.572,62.797
66.53,62.441,59.603,62.858000000000004
66.408,62.41,59.542,62.78666666666666
66.439,62.441,59.572,62.81733333333333
66.439,62.41,59.572,62.806999999999995
66.5,62.502,59.542,62.848000000000006
66.408,62.38,59.511,62.766333333333336
66.408,62.41,59.542,62.78666666666666
66.469,62.38,59.572,62.806999999999995
66.5,62.41,59.542,62.81733333333333
66.408,62.38,59.511,62.766333333333336
66.378,62.38,59.481,62.74633333333333
66.469,62.441,59.603,62.83766666666667
66.439,62.41,59.542,62.797
66.469,62.441,59.603,62.83766666666667
66.469,62.41,59.603,62.827333333333335
66.408,62.41,59.572,62.79666666666666
66.439,62.41,59.542,62.797
66.5,62.471,59.603,62.858000000000004
66.408,62.38,59.572,62.78666666666667
66.439,62.41,59.603,62.81733333333333
66.408,62.38,59.572,62.78666666666667
66.408,62.41,59.572,62.79666666666666
66.439,62.38,59.542,62.787
66.439,62.41,59.511,62.78666666666666
66.561,62.532,59.664,62.919000000000004
66.591,62.471,59.633,62.89833333333333
66.439,62.441,59.603,62.827666666666666
66.5,62.441,59.633,62.858000000000004
66.469,62.441,59.603,62.83766666666667
66.439,62.41,59.572,62.806999999999995
66.469,62.441,59.511,62.806999999999995
66.439,62.441,59.572,62.81733333333333
66.5,62.441,59.633,62.858000000000004
66.5,62.441,59.572,62.83766666666667
66.439,62.38,59.511,62.776666666666664
66.408,62.41,59.572,62.79666666666666
66.408,62.41,59.572,62.79666666666666
66.408,62.41,59.542,62.78666666666666
66.439,62.441,59.572,62.81733333333333
66.53,62.471,59.572,62.85766666666667
66.317,62.319,59.481,62.705666666666666
66.439,62.441,59.572,62.81733333333333
66.439,62.441,59.542,62.80733333333333
66.378,62.38,59.572,62.77666666666667
66.591,62.471,59.389,62.817
66.439,62.41,59.542,62.797
66.53,62.441,59.572,62.84766666666667
66.408,62.349,59.542,62.766333333333336
66.408,62.349,59.511,62.756
66.408,62.41,59.542,62.78666666666666
66.408,62.41,59.542,62.78666666666666
66.439,62.38,59.511,62.776666666666664
66.408,62.38,59.572,62.78666666666667
66.5,62.441,59.511,62.81733333333333
66.347,62.38,59.511,62.746
66.53,62.41,59.542,62.827333333333335
66.439,62.41,59.572,62.806999999999995
66.408,62.38,59.511,62.766333333333336
66.469,62.41,59.572,62.817
66.561,62.471,59.633,62.88833333333334
66.5,62.441,59.572,62.83766666666667
66.469,62.41,59.603,62.827333333333335
66.53,62.471,59.572,62.85766666666667
66.408,62.38,59.511,62.766333333333336
66.53,62.441,59.542,62.83766666666667
66.439,62.38,59.603,62.80733333333333
66.439,62.41,59.572,62.806999999999995
66.439,62.349,59.603,62.797
66.469,62.41,59.542,62.806999999999995
66.408,62.349,59.542,62.766333333333336
66.408,62.41,59.542,62.78666666666666
66.408,62.38,59.542,62.77666666666667
66.408,62.38,59.542,62.77666666666667
66.469,62.41,59.542,62.806999999999995
66.439,62.38,59.542,62.787
66.53,62.441,59.633,62.868
66.439,62.441,59.572,62.81733333333333
66.439,62.441,59.511,62.797
66.469,62.41,59.572,62.817
66.378,62.349,59.542,62.75633333333334
66.378,62.38,59.542,62.76666666666667
66.408,62.41,59.572,62.79666666666666
66.469,62.441,59.572,62.827333333333335
66.561,62.502,59.664,62.90900000000001
66.439,62.38,59.542,62.787
66.439,62.38,59.511,62.776666666666664
66.469,62.38,59.572,62.806999999999995
66.469,62.38,59.572,62.806999999999995
66.408,62.41,59.542,62.78666666666666
66.439,62.41,59.542,62.797
66.408,62.38,59.542,62.77666666666667
66.469,62.349,59.542,62.78666666666666
66.469,62.441,59.572,62.827333333333335
66.408,62.38,59.572,62.78666666666667
66.439,62.41,59.572,62.806999999999995
66.439,62.38,59.511,62.776666666666664
66.408,62.319,59.511,62.746
66.469,62.41,59.603,62.827333333333335
66.347,62.288,59.511,62.71533333333333
66.408,62.41,59.542,62.78666666666666
66.469,62.41,59.603,62.827333333333335
66.5,62.41,59.572,62.827333333333335
66.5,62.441,59.603,62.848000000000006
66.408,62.38,59.511,62.766333333333336
66.347,62.258,59.511,62.70533333333333
66.439,62.38,59.542,62.787
66.469,62.41,59.572,62.817
66.439,62.349,59.572,62.78666666666666
66.469,62.441,59.572,62.827333333333335
66.256,62.227,59.45,62.64433333333333
66.439,62.38,59.542,62.787
66.439,62.349,59.511,62.76633333333333
66.225,62.227,59.481,62.64433333333333
66.408,62.349,59.511,62.756
66.347,62.288,59.511,62.71533333333333
66.439,62.41,59.542,62.797
66.378,62.319,59.511,62.736
66.408,62.38,59.542,62.77666666666667
66.317,62.288,59.572,62.72566666666666
66.408,62.41,59.572,62.79666666666666
66.317,62.349,59.786,62.81733333333333
66.439,62.41,59.603,62.81733333333333
66.439,62.41,59.633,62.827333333333335
66.469,62.41,59.542,62.806999999999995
66.408,62.288,59.511,62.73566666666667
66.5,62.38,59.542,62.80733333333333
66.469,62.38,59.511,62.78666666666666
66.347,62.288,59.481,62.70533333333333
66.5,62.41,59.542,62.81733333333333
66.347,62.319,59.511,62.72566666666666
66.347,62.319,59.481,62.715666666666664
66.408,62.349,59.542,62.766333333333336
66.408,62.38,59.511,62.766333333333336
66.286,62.288,59.481,62.685
66.256,62.197,59.42,62.62433333333333
66.317,62.258,59.542,62.705666666666666
66.469,62.349,59.542,62.78666666666666
66.378,62.319,59.481,62.726
66.347,62.349,59.542,62.746
66.317,62.319,59.45,62.69533333333334
66.408,62.41,59.542,62.78666666666666
66.408,62.41,59.542,62.78666666666666
66.347,62.319,59.511,62.72566666666666
66.347,62.319,59.511,62.72566666666666
66.469,62.38,59.542,62.797
66.469,62.38,59.542,62.797
66.347,62.288,59.542,62.72566666666666
66.408,62.349,59.542,62.766333333333336
66.408,62.38,59.572,62.78666666666667
66.378,62.349,59.511,62.746
66.317,62.288,59.511,62.70533333333333
66.469,62.38,59.572,62.806999999999995
66.317,62.288,59.481,62.69533333333333
66.408,62.349,59.542,62.766333333333336
66.317,62.258,59.481,62.685333333333325
66.469,62.41,59.603,62.827333333333335
66.408,62.349,59.511,62.756
66.347,62.319,59.481,62.715666666666664
66.408,62.349,59.542,62.766333333333336
66.347,62.288,59.511,62.71533333333333
66.378,62.319,59.542,62.74633333333333
66.317,62.258,59.481,62.685333333333325
66.347,62.319,59.511,62.72566666666666
66.317,62.258,59.511,62.69533333333333
66.378,62.38,59.572,62.77666666666667
66.408,62.319,59.542,62.75633333333334
66.439,62.319,59.572,62.776666666666664
66.347,62.349,59.542,62.746
66.378,62.349,59.542,62.75633333333334
66.378,62.288,59.542,62.736
66.439,62.349,59.572,62.78666666666666
66.378,62.38,59.603,62.787000000000006
66.347,62.349,59.572,62.756
66.256,62.227,59.511,62.66466666666667
66.347,62.349,59.511,62.73566666666667
66.408,62.319,59.511,62.746
66.347,62.319,59.511,62.72566666666666
66.439,62.38,59.572,62.797
66.317,62.258,59.511,62.69533333333333
66.439,62.38,59.542,62.787
66.347,62.319,59.542,62.736
66.317,62.319,59.511,62.715666666666664
66.347,62.319,59.542,62.736
66.408,62.38,59.542,62.77666666666667
66.378,62.349,59.572,62.766333333333336
66.347,62.349,59.542,62.746
66.317,62.319,59.542,62.726
66.408,62.38,59.511,62.766333333333336
66.347,62.349,59.511,62.73566666666667
66.286,62.349,59.481,62.70533333333333
66.378,62.349,59.572,62.766333333333336
66.347,62.288,59.481,62.70533333333333
66.378,62.319,59.511,62.736
66.317,62.38,59.511,62.736
66.378,62.38,59.511,62.75633333333334
66.317,62.319,59.511,62.715666666666664
66.347,62.41,59.511,62.756
66.53,62.41,59.481,62.806999999999995
66.317,62.349,59.45,62.70533333333333
66.408,62.349,59.481,62.746
66.164,62.258,59.481,62.63433333333333
66.317,62.319,59.481,62.705666666666666
66.317,62.349,59.481,62.715666666666664
66.378,62.349,59.511,62.746
66.286,62.319,59.542,62.71566666666667
66.378,62.38,59.572,62.77666666666667
66.378,62.349,59.542,62.75633333333334
66.286,62.319,59.542,62.71566666666667
66.591,62.563,59.694,62.949333333333335
66.469,62.441,59.603,62.83766666666667
66.378,62.349,59.542,62.75633333333334
66.347,62.319,59.572,62.746
66.378,62.349,59.481,62.736
66.347,62.349,59.572,62.756
66.347,62.38,59.572,62.766333333333336
66.225,62.258,59.481,62.654666666666664
66.256,62.288,59.511,62.684999999999995
66.378,62.41,59.633,62.80700000000001
66.378,62.441,59.572,62.797000000000004
66.286,62.319,59.511,62.705333333333336
66.378,62.41,59.572,62.78666666666667
66.286,62.38,59.511,62.72566666666666
66.439,62.441,59.603,62.827666666666666
66.317,62.41,59.542,62.75633333333332
66.439,62.441,59.511,62.797
66.317,62.349,59.511,62.72566666666666
66.408,62.441,59.542,62.797
66.286,62.38,59.511,62.72566666666666
66.408,62.41,59.572,62.79666666666666
66.347,62.38,59.542,62.75633333333334
66.408,62.41,59.481,62.76633333333333
66.378,62.41,59.542,62.77666666666667
66.347,62.41,59.572,62.77633333333333
66.439,62.441,59.511,62.797
66.378,62.441,59.572,62.797000000000004
66.378,62.441,59.542,62.787000000000006
66.378,62.41,59.511,62.766333333333336
66.347,62.441,59.542,62.77666666666667
66.347,62.38,59.572,62.766333333333336
66.408,62.441,59.603,62.81733333333333
66.378,62.41,59.572,62.78666666666667
66.317,62.41,59.481,62.73599999999999
66.378,62.41,59.511,62.766333333333336
66.53,62.502,59.542,62.858000000000004
66.378,62.41,59.542,62.77666666666667
66.378,62.41,59.542,62.77666666666667
66.378,62.441,59.542,62.787000000000006
66.256,62.319,59.481,62.685333333333325
66.347,62.41,59.542,62.766333333333336
66.317,62.38,59.481,62.726
66.317,62.38,59.481,62.726
66.378,62.41,59.511,62.766333333333336
66.378,62.41,59.542,62.77666666666667
66.317,62.288,59.45,62.685
66.225,62.319,59.542,62.69533333333333
66.347,62.471,59.542,62.78666666666666
66.408,62.41,59.572,62.79666666666666
66.347,62.38,59.511,62.746
66.408,62.441,59.481,62.776666666666664
66.408,62.41,59.572,62.79666666666666
66.439,62.471,59.542,62.81733333333333
66.439,62.502,59.572,62.83766666666667
66.347,62.349,59.542,62.746
66.408,62.441,59.603,62.81733333333333
66.378,62.41,59.572,62.78666666666667
66.408,62.441,59.572,62.806999999999995
66.378,62.441,59.511,62.77666666666667
66.317,62.38,59.481,62.726
66.347,62.38,59.542,62.75633333333334
66.408,62.38,59.511,62.766333333333336
66.378,62.41,59.511,62.766333333333336
66.408,62.41,59.542,62.78666666666666
66.317,62.319,59.389,62.675000000000004
66.286,62.41,59.694,62.79666666666666
66.408,62.441,59.511,62.78666666666666
66.408,62.502,59.633,62.84766666666667
66.439,62.441,59.511,62.797
66.347,62.471,59.572,62.79666666666666
66.439,62.441,59.572,62.81733333333333
66.347,62.38,59.511,62.746
66.347,62.41,59.542,62.766333333333336
66.439,62.441,59.542,62.80733333333333
66.317,62.38,59.542,62.74633333333333
66.347,62.441,59.572,62.78666666666667
66.469,62.471,59.603,62.84766666666667
66.286,62.349,59.45,62.69499999999999
66.286,62.38,59.481,62.715666666666664
66.378,62.441,59.511,62.77666666666667
66.286,62.319,59.45,62.685
66.469,62.532,59.542,62.84766666666666
66.347,62.38,59.511,62.746
66.317,62.38,59.45,62.715666666666664
66.408,62.441,59.511,62.78666666666666
66.408,62.471,59.542,62.806999999999995
66.317,62.441,59.542,62.76666666666666
66.256,62.38,59.45,62.69533333333334
66.317,62.38,59.481,62.726
66.134,62.227,59.359,62.57333333333333
66.317,62.441,59.481,62.746333333333325
66.286,62.41,59.511,62.73566666666667
66.256,62.319,59.45,62.67499999999999
66.53,62.502,59.572,62.868
66.378,62.41,59.511,62.766333333333336
66.439,62.41,59.542,62.797
66.469,62.532,59.603,62.867999999999995
66.408,62.41,59.572,62.79666666666666
66.378,62.41,59.481,62.75633333333334
66.347,62.38,59.481,62.736
66.317,62.38,59.45,62.715666666666664
66.378,62.41,59.511,62.766333333333336
66.408,62.441,59.542,62.797
66.347,62.38,59.45,62.725666666666676
66.347,62.349,59.511,62.73566666666667
66.347,62.38,59.511,62.746
66.347,62.41,59.511,62.756
66.347,62.38,59.511,62.746
66.378,62.41,59.511,62.766333333333336
66.439,62.471,59.542,62.81733333333333
66.469,62.471,59.603,62.84766666666667
66.286,62.288,59.45,62.67466666666667
66.347,62.38,59.481,62.736
66.347,62.41,59.511,62.756
66.317,62.349,59.511,62.72566666666666
66.347,62.38,59.481,62.736
66.195,62.288,59.42,62.63433333333334
66.286,62.38,59.45,62.70533333333333
66.378,62.441,59.542,62.787000000000006
66.378,62.41,59.45,62.746
66.378,62.441,59.542,62.787000000000006
66.317,62.41,59.511,62.74599999999999
66.347,62.38,59.481,62.736
66.286,62.38,59.481,62.715666666666664
66.378,62.441,59.511,62.77666666666667
66.439,62.471,59.542,62.81733333333333
66.347,62.41,59.481,62.746
66.347,62.441,59.481,62.75633333333334
66.347,62.38,59.45,62.725666666666676
66.378,62.41,59.511,62.766333333333336
66.286,62.38,59.481,62.715666666666664
66.347,62.41,59.481,62.746
66.439,62.471,59.572,62.827333333333335
66.317,62.41,59.481,62.73599999999999
66.347,62.41,59.481,62.746
66.225,62.288,59.45,62.65433333333332
66.317,62.38,59.42,62.70566666666667
66.347,62.441,59.542,62.77666666666667
66.378,62.441,59.511,62.77666666666667
66.317,62.38,59.45,62.715666666666664
66.286,62.41,59.481,62.72566666666666
66.347,62.471,59.45,62.75599999999999
66.347,62.41,59.389,62.71533333333334
66.347,62.441,59.45,62.746
66.256,62.319,59.42,62.665
66.164,62.319,59.45,62.64433333333333
66.317,62.349,59.45,62.70533333333333
