t1,t2,t3,ave
66.53,60.182,60.549,62.42033333333333
66.5,60.182,60.549,62.410333333333334
66.591,60.182,60.579,62.45066666666667
66.591,60.213,60.61,62.47133333333333
66.591,60.213,60.61,62.47133333333333
66.561,60.152,60.579,62.43066666666667
66.469,60.121,60.549,62.37966666666667
66.561,60.213,60.549,62.441
66.53,60.152,60.549,62.410333333333334
66.53,60.152,60.549,62.410333333333334
66.53,60.182,60.579,62.43033333333333
66.561,60.213,60.61,62.461333333333336
66.5,60.121,60.61,62.410333333333334
66.591,60.244,60.61,62.48166666666666
66.53,60.182,60.61,62.440666666666665
66.561,60.152,60.579,62.43066666666667
66.561,60.213,60.549,62.441
66.805,60.366,60.671,62.614000000000004
66.561,60.244,60.549,62.45133333333334
66.53,60.152,60.549,62.410333333333334
66.53,60.182,60.579,62.43033333333333
66.439,60.152,60.549,62.379999999999995
66.439,60.152,60.518,62.36966666666666
66.53,60.213,60.61,62.451
66.408,60.152,60.488,62.349333333333334
66.439,60.091,60.457,62.329
66.408,60.06,60.488,62.31866666666667
66.469,60.121,60.549,62.37966666666667
66.561,60.213,60.549,62.441
66.53,60.213,60.61,62.451
66.469,60.182,60.549,62.4
66.53,60.213,60.549,62.43066666666667
66.5,60.213,60.488,62.40033333333333
66.561,60.244,60.579,62.461333333333336
66.5,60.152,60.549,62.40033333333333
66.378,60.091,60.457,62.30866666666666
66.439,60.121,60.579,62.37966666666667
66.53,60.244,60.549,62.441
66.591,60.213,60.549,62.451
66.408,60.152,60.518,62.35933333333333
66.591,60.213,60.64,62.48133333333334
66.561,60.244,60.64,62.48166666666666
66.469,60.121,60.549,62.37966666666667
66.439,60.152,60.488,62.35966666666667
66.53,60.213,60.579,62.440666666666665
66.469,60.244,60.671,62.46133333333333
66.5,60.182,60.549,62.410333333333334
66.347,60.121,60.457,62.30833333333333
66.53,60.182,60.549,62.42033333333333
66.53,60.244,60.579,62.451
66.5,60.213,60.579,62.43066666666667
66.53,60.182,60.61,62.440666666666665
66.561,60.213,60.488,62.42066666666667
66.561,60.213,60.518,62.43066666666667
66.622,60.305,60.61,62.51233333333332
66.378,60.06,60.518,62.31866666666667
66.439,60.091,60.549,62.35966666666667
66.561,60.182,60.579,62.440666666666665
66.5,60.244,60.549,62.431000000000004
