t1,t2,t3,ave
63.387,61.708,59.206,61.43366666666666
63.387,61.678,59.175,61.413333333333334
63.479,61.739,59.175,61.46433333333332
63.479,61.739,59.175,61.46433333333332
63.387,61.678,59.145,61.403333333333336
63.417,61.678,59.145,61.413333333333334
63.448,61.708,59.175,61.44366666666667
63.387,61.647,59.114,61.382666666666665
63.448,61.739,59.206,61.464333333333336
63.479,61.739,59.206,61.47466666666666
63.387,61.678,59.114,61.393
63.448,61.739,59.236,61.474333333333334
63.356,61.678,59.145,61.393
63.387,61.647,59.145,61.393
63.417,61.708,59.114,61.413000000000004
63.448,61.708,59.145,61.433666666666674
63.479,61.739,59.206,61.47466666666666
63.417,61.647,59.175,61.41299999999999
63.326,61.617,59.114,61.35233333333333
63.448,61.678,59.206,61.443999999999996
63.265,61.556,59.206,61.34233333333333
63.387,61.739,59.267,61.464333333333336
63.509,61.739,59.175,61.474333333333334
63.356,61.708,59.175,61.41299999999999
63.417,61.647,59.175,61.41299999999999
63.417,61.769,59.175,61.45366666666666
63.509,61.739,59.236,61.49466666666666
63.356,61.678,59.145,61.393
63.448,61.678,59.206,61.443999999999996
63.417,61.678,59.175,61.423333333333325
63.417,61.678,59.175,61.423333333333325
63.387,61.769,59.175,61.44366666666667
63.387,61.708,59.114,61.403
63.326,61.678,59.175,61.392999999999994
63.356,61.647,59.114,61.37233333333333
63.479,61.8,59.206,61.495000000000005
63.417,61.708,59.175,61.43333333333334
63.479,61.708,59.175,61.454
63.387,61.708,59.175,61.423333333333325
63.479,61.739,59.206,61.47466666666666
63.448,61.708,59.206,61.45400000000001
63.387,61.647,59.114,61.382666666666665
63.509,61.739,59.175,61.474333333333334
63.479,61.708,59.206,61.464333333333336
63.326,61.586,59.084,61.332
63.387,61.678,59.145,61.403333333333336
63.448,61.739,59.236,61.474333333333334
63.387,61.678,59.175,61.413333333333334
63.417,61.739,59.175,61.44366666666667
63.387,61.678,59.206,61.42366666666667
63.356,61.708,59.145,61.403
63.356,61.647,59.145,61.382666666666665
63.387,61.708,59.175,61.423333333333325
63.417,61.678,59.175,61.423333333333325
63.448,61.769,59.206,61.474333333333334
63.387,61.739,59.206,61.443999999999996
63.234,61.586,59.084,61.30133333333333
63.326,61.678,59.206,61.40333333333333
63.417,61.708,59.206,61.44366666666667
63.448,61.739,59.206,61.464333333333336
63.448,61.739,59.206,61.464333333333336
63.448,61.708,59.236,61.464
63.479,61.678,59.206,61.45433333333333
63.448,61.708,59.145,61.433666666666674
63.356,61.708,59.145,61.403
63.509,61.769,59.236,61.50466666666666
63.448,61.708,59.206,61.45400000000001
63.387,61.678,59.145,61.403333333333336
63.479,61.769,59.206,61.48466666666667
63.479,61.8,59.236,61.504999999999995
63.387,61.708,59.206,61.43366666666666
63.387,61.708,59.175,61.423333333333325
63.387,61.708,59.236,61.443666666666665
63.417,61.708,59.175,61.43333333333334
63.387,61.708,59.175,61.423333333333325
63.387,61.708,59.236,61.443666666666665
63.387,61.708,59.175,61.423333333333325
63.387,61.708,59.206,61.43366666666666
63.448,61.739,59.175,61.454
63.417,61.739,59.145,61.433666666666674
63.417,61.769,59.175,61.45366666666666
63.448,61.769,59.236,61.48433333333333
63.387,61.708,59.145,61.413333333333334
63.479,61.8,59.206,61.495000000000005
63.479,61.769,59.175,61.474333333333334
63.54,61.831,59.328,61.56633333333334
63.479,61.831,59.206,61.50533333333334
63.417,61.708,59.175,61.43333333333334
63.509,61.8,59.267,61.52533333333333
63.448,61.8,59.175,61.474333333333334
63.448,61.8,59.236,61.49466666666666
63.387,61.769,59.206,61.45400000000001
63.356,61.708,59.175,61.41299999999999
63.448,61.831,59.236,61.504999999999995
63.356,61.708,59.145,61.403
63.387,61.769,59.175,61.44366666666667
63.417,61.708,59.206,61.44366666666667
63.448,61.739,59.023,61.403333333333336
63.417,61.769,59.175,61.45366666666666
63.448,61.769,59.175,61.464
63.356,61.678,59.175,61.403
63.479,61.739,59.206,61.47466666666666
63.601,61.892,59.267,61.586666666666666
63.417,61.739,59.206,61.45400000000001
63.356,61.739,59.175,61.423333333333325
63.448,61.8,59.236,61.49466666666666
63.479,61.769,59.175,61.474333333333334
63.356,61.769,59.236,61.45366666666666
63.57,61.861,59.236,61.55566666666667
63.631,61.953,59.267,61.617
63.509,61.861,59.267,61.54566666666667
63.54,61.861,59.206,61.535666666666664
