,t1,t2,t3,ave
2641,51.82,50.905,49.684,50.803
2642,51.82,50.935,49.715,50.82333333333333
2643,51.729,50.813,49.623,50.721666666666664
2644,51.82,50.874,49.654,50.78266666666667
2645,51.82,50.874,49.684,50.79266666666666
2646,51.881,50.966,49.715,50.854000000000006
2647,51.729,50.874,49.654,50.75233333333333
2648,51.82,50.935,49.654,50.803
2649,51.79,50.905,49.684,50.793
2650,51.851,50.935,49.684,50.82333333333333
2651,51.881,50.966,49.684,50.84366666666667
2652,51.881,50.905,49.532,50.77266666666666
2653,51.943,50.935,49.684,50.854000000000006
2654,51.851,50.905,49.623,50.793
2655,51.82,50.874,49.715,50.803
2656,51.79,50.905,49.715,50.803333333333335
2657,51.851,50.905,49.745,50.833666666666666
2658,51.759,50.905,49.715,50.793000000000006
2659,51.851,50.935,49.745,50.84366666666667
2660,51.943,50.935,49.745,50.87433333333333
2661,51.851,50.966,49.745,50.854000000000006
2662,51.729,50.813,49.654,50.732
2663,51.881,50.935,49.776,50.864000000000004
2664,51.912,50.935,49.715,50.854000000000006
2665,51.851,50.874,49.745,50.82333333333333
2666,51.79,50.874,49.715,50.793000000000006
2667,51.973,50.996,49.806,50.92499999999999
2668,51.881,50.935,49.745,50.85366666666667
2669,51.912,50.966,49.745,50.87433333333333
2670,51.912,50.935,49.715,50.854000000000006
2671,51.759,50.874,49.745,50.79266666666667
2672,52.034,50.996,49.806,50.94533333333334
2673,51.851,50.935,49.806,50.864
2674,51.912,50.935,49.776,50.87433333333334
2675,51.943,50.905,49.806,50.88466666666667
2676,51.912,50.966,49.776,50.88466666666667
2677,51.912,50.966,49.806,50.894666666666666
2678,52.004,50.996,49.806,50.935333333333325
2679,52.004,50.966,49.806,50.925333333333334
2680,51.851,50.905,49.776,50.844
2681,51.943,50.935,49.776,50.88466666666667
2682,51.881,50.905,49.745,50.84366666666667
2683,51.912,50.935,49.776,50.87433333333334
2684,51.943,50.966,49.806,50.904999999999994
2685,51.973,50.966,49.776,50.905
2686,51.943,50.966,49.867,50.92533333333333
2687,51.973,50.966,49.837,50.925333333333334
2688,51.943,50.996,49.806,50.915
2689,51.973,50.935,49.837,50.915
2690,51.943,50.966,49.837,50.91533333333333
2691,51.912,50.905,49.837,50.88466666666667
2692,51.973,50.966,49.776,50.905
2693,51.943,50.935,49.776,50.88466666666667
2694,51.912,50.935,49.806,50.88433333333334
2695,51.943,50.966,49.806,50.904999999999994
2696,51.973,50.966,49.867,50.935333333333325
2697,51.943,50.935,49.806,50.894666666666666
2698,51.973,50.996,49.776,50.915
2699,52.095,51.027,49.928,51.01666666666667
2700,52.095,51.057,49.837,50.99633333333333
2701,52.034,50.966,49.867,50.955666666666666
2702,51.943,50.966,49.776,50.895
2703,52.004,50.966,49.806,50.925333333333334
2704,51.973,50.935,49.837,50.915
2705,51.943,50.905,49.867,50.905
2706,52.095,50.996,49.867,50.986
2707,51.973,50.905,49.745,50.87433333333333
2708,52.004,50.935,49.806,50.915
2709,51.912,50.905,49.806,50.87433333333333
2710,52.217,51.088,49.898,51.06766666666667
2711,52.034,50.996,49.837,50.95566666666667
2712,52.004,50.996,49.806,50.935333333333325
2713,52.065,50.996,49.898,50.986333333333334
2714,52.004,50.966,49.867,50.94566666666666
2715,52.004,50.905,49.806,50.904999999999994
2716,52.065,50.996,49.867,50.976
2717,52.095,51.027,49.837,50.986333333333334
2718,52.034,50.996,49.867,50.965666666666664
2719,52.034,50.966,49.898,50.966
2720,52.034,50.905,49.837,50.925333333333334
2721,52.004,50.996,49.867,50.955666666666666
2722,51.973,50.966,49.837,50.925333333333334
2723,52.065,50.996,49.867,50.976
2724,51.943,50.935,49.776,50.88466666666667
2725,52.034,50.966,49.867,50.955666666666666
2726,52.126,51.057,49.959,51.047333333333334
2727,52.004,50.996,49.837,50.94566666666666
2728,52.034,50.905,49.928,50.955666666666666
2729,51.973,50.996,49.928,50.965666666666664
2730,52.065,50.966,49.898,50.976333333333336
2731,52.004,50.966,49.898,50.955999999999996
2732,52.065,51.027,49.898,50.99666666666667
2733,52.034,51.057,49.867,50.986
2734,52.187,51.057,49.867,51.037
2735,52.034,50.996,49.837,50.95566666666667
2736,52.034,50.996,49.898,50.976
2737,52.126,51.057,49.867,51.01666666666666
2738,52.004,50.935,49.837,50.925333333333334
2739,52.034,50.935,49.806,50.92499999999999
2740,52.065,50.996,49.837,50.96600000000001
2741,52.034,50.935,49.806,50.92499999999999
2742,52.065,51.057,49.898,51.00666666666667
2743,52.156,51.027,49.867,51.01666666666666
2744,51.943,50.935,49.776,50.88466666666667
2745,52.065,51.027,49.867,50.986333333333334
2746,52.156,50.996,49.898,51.01666666666667
2747,52.126,51.027,49.867,51.00666666666666
2748,52.065,50.966,49.867,50.966
2749,52.065,50.996,49.837,50.96600000000001
2750,52.065,50.996,49.837,50.96600000000001
2751,52.034,50.935,49.776,50.915
2752,52.095,50.996,49.898,50.99633333333333
2753,52.034,50.966,49.837,50.94566666666666
2754,52.095,50.966,49.867,50.976
2755,52.156,51.057,49.959,51.05733333333333
2756,52.126,50.966,49.806,50.966
2757,52.126,50.996,49.898,51.00666666666667
2758,52.156,51.027,49.898,51.026999999999994
2759,52.095,50.996,49.867,50.986
2760,52.217,51.088,49.928,51.077666666666666
2761,52.156,50.996,49.867,51.00633333333334
2762,52.095,50.996,49.928,51.00633333333334
2763,52.095,50.966,49.928,50.99633333333333
2764,52.187,50.996,49.898,51.026999999999994
2765,52.187,50.996,49.898,51.026999999999994
2766,52.156,51.027,49.837,51.00666666666666
2767,52.217,51.057,49.928,51.06733333333333
2768,52.126,51.027,49.928,51.026999999999994
2769,52.126,51.027,49.867,51.00666666666666
2770,52.156,50.996,49.898,51.01666666666667
2771,52.156,51.027,49.837,51.00666666666666
2772,52.156,51.057,49.898,51.037
2773,52.126,50.966,49.959,51.016999999999996
2774,52.156,50.996,49.928,51.026666666666664
2775,52.126,50.966,49.928,51.00666666666666
2776,52.065,50.935,49.837,50.94566666666666
2777,52.217,51.088,49.959,51.088
2778,52.187,51.057,49.959,51.06766666666667
2779,52.278,51.088,49.959,51.10833333333333
2780,52.156,51.027,49.898,51.026999999999994
2781,52.156,50.996,49.928,51.026666666666664
2782,52.278,51.057,49.959,51.098000000000006
2783,52.156,50.966,49.928,51.01666666666667
2784,52.309,51.18,49.959,51.14933333333334
2785,52.217,51.027,49.959,51.06766666666667
2786,52.095,50.966,49.837,50.96600000000001
2787,52.156,51.027,49.898,51.026999999999994
2788,52.187,51.057,50.02,51.088
2789,52.309,51.119,49.959,51.129
2790,52.187,51.088,49.989,51.088
2791,52.126,50.996,49.898,51.00666666666667
2792,52.278,51.057,49.959,51.098000000000006
2793,52.309,51.119,49.989,51.139
2794,52.309,51.119,49.959,51.129
2795,52.278,51.088,50.02,51.12866666666667
2796,52.095,50.966,49.928,50.99633333333333
2797,52.278,51.119,50.02,51.139
2798,52.278,51.088,49.989,51.11833333333333
2799,52.4,51.18,49.989,51.18966666666666
2800,52.278,51.119,50.02,51.139
2801,52.248,51.057,49.898,51.06766666666667
2802,52.309,51.088,49.989,51.12866666666667
2803,52.309,51.119,49.989,51.139
2804,52.248,51.027,49.959,51.078
2805,52.278,51.149,49.989,51.138666666666666
2806,52.309,51.027,49.898,51.078
2807,52.217,51.119,49.959,51.098333333333336
2808,52.278,51.027,49.898,51.06766666666667
2809,52.156,51.057,50.02,51.077666666666666
2810,52.309,51.088,49.989,51.12866666666667
2811,52.248,51.027,49.989,51.088
2812,52.339,51.149,50.05,51.17933333333334
2813,52.248,51.057,50.02,51.10833333333334
2814,52.431,51.21,50.05,51.23033333333333
2815,52.278,51.088,50.081,51.149
2816,52.187,51.027,50.02,51.078
2817,52.339,51.149,50.02,51.169333333333334
2818,52.309,51.119,50.02,51.14933333333334
2819,52.278,51.057,50.02,51.11833333333334
2820,52.339,51.057,50.05,51.148666666666664
2821,52.37,51.088,50.05,51.16933333333333
2822,52.37,51.119,50.05,51.17966666666666
2823,52.339,51.119,50.081,51.17966666666666
2824,52.339,51.119,50.111,51.18966666666666
2825,52.339,51.149,50.081,51.189666666666675
2826,52.339,51.088,50.081,51.16933333333333
2827,52.4,51.149,50.05,51.199666666666666
2828,52.37,51.119,50.111,51.199999999999996
2829,52.339,51.149,50.081,51.189666666666675
2830,52.37,51.088,50.081,51.17966666666666
2831,52.37,51.119,50.111,51.199999999999996
2832,52.278,51.057,50.081,51.138666666666666
2833,52.248,51.057,50.05,51.11833333333334
2834,52.4,51.119,50.142,51.220333333333336
2835,52.4,51.119,50.111,51.21
2836,52.309,51.119,50.05,51.159333333333336
2837,52.431,51.149,50.142,51.24066666666667
2838,52.339,51.088,50.081,51.16933333333333
2839,52.4,51.149,50.111,51.22
2840,52.461,51.18,50.142,51.260999999999996
2841,52.431,51.18,50.142,51.251
2842,52.339,51.149,50.111,51.199666666666666
2843,52.339,51.088,50.081,51.16933333333333
2844,52.4,51.149,50.111,51.22
2845,52.492,51.241,50.172,51.30166666666667
2846,52.461,51.18,50.142,51.260999999999996
2847,52.461,51.21,50.142,51.270999999999994
2848,52.431,51.119,50.142,51.23066666666667
2849,52.37,51.119,50.111,51.199999999999996
2850,52.492,51.21,50.172,51.291333333333334
2851,52.461,51.149,50.172,51.26066666666666
2852,52.461,51.119,50.142,51.24066666666667
2853,52.522,51.241,50.172,51.31166666666667
2854,52.431,51.149,50.111,51.230333333333334
2855,52.461,51.149,50.142,51.25066666666667
2856,52.4,51.18,50.172,51.25066666666667
2857,52.431,51.119,50.111,51.220333333333336
2858,52.492,51.241,50.172,51.30166666666667
2859,52.431,51.149,50.172,51.25066666666667
2860,52.461,51.119,50.111,51.230333333333334
2861,52.461,51.119,50.142,51.24066666666667
2862,52.37,51.088,50.203,51.220333333333336
2863,52.461,51.119,50.142,51.24066666666667
2864,52.492,51.18,50.172,51.28133333333333
2865,52.492,51.149,50.172,51.270999999999994
2866,52.339,51.057,50.142,51.17933333333334
2867,52.339,51.088,50.142,51.18966666666666
2868,52.522,51.21,50.203,51.31166666666667
2869,52.492,51.18,50.233,51.30166666666667
2870,52.4,51.088,50.111,51.199666666666666
2871,52.431,51.18,50.172,51.260999999999996
2872,52.431,51.088,50.203,51.24066666666667
2873,52.522,51.21,50.203,51.31166666666667
2874,52.431,51.088,50.203,51.24066666666667
2875,52.583,51.149,50.172,51.30133333333333
2876,52.553,51.18,50.172,51.30166666666667
2877,52.492,51.149,50.203,51.28133333333333
2878,52.461,51.149,50.172,51.26066666666666
2879,52.492,51.149,50.172,51.270999999999994
2880,52.492,51.18,50.203,51.291666666666664
2881,52.492,51.149,50.233,51.291333333333334
2882,52.461,51.057,50.325,51.281000000000006
2883,52.522,51.18,50.264,51.322
2884,52.553,51.241,50.325,51.373
2885,52.614,51.271,50.233,51.37266666666667
2886,52.583,51.21,50.233,51.342000000000006
2887,52.522,51.21,50.203,51.31166666666667
2888,52.522,51.149,50.172,51.281
2889,52.553,51.18,50.233,51.322
2890,52.614,51.241,50.295,51.383333333333326
2891,52.644,51.271,50.264,51.393
2892,52.492,51.119,50.233,51.28133333333333
2893,52.583,51.271,50.264,51.37266666666667
2894,52.553,51.241,50.264,51.352666666666664
2895,52.522,51.149,50.233,51.30133333333333
2896,52.553,51.21,50.264,51.342333333333336
2897,52.522,51.18,50.264,51.322
2898,52.492,51.149,50.233,51.291333333333334
2899,52.583,51.241,50.264,51.36266666666666
2900,52.675,51.302,50.264,51.41366666666667
2901,52.583,51.18,50.233,51.332
2902,52.644,51.302,50.264,51.403333333333336
2903,52.614,51.21,50.233,51.35233333333333
2904,52.583,51.241,50.264,51.36266666666666
2905,52.614,51.241,50.264,51.373
2906,52.522,51.18,50.295,51.33233333333334
2907,52.644,51.241,50.264,51.383
2908,52.583,51.21,50.295,51.36266666666668
2909,52.705,51.271,50.325,51.43366666666666
2910,52.583,51.21,50.264,51.35233333333334
2911,52.553,51.241,50.295,51.363
2912,52.614,51.18,50.295,51.363
2913,52.644,51.21,50.264,51.37266666666667
2914,52.705,51.302,50.325,51.443999999999996
2915,52.644,51.271,50.325,51.413333333333334
2916,52.675,51.241,50.356,51.424
2917,52.644,51.241,50.325,51.40333333333333
2918,52.644,51.18,50.264,51.36266666666666
2919,52.644,51.241,50.325,51.40333333333333
2920,52.767,51.271,50.356,51.464666666666666
2921,52.675,51.241,50.325,51.413666666666664
2922,52.675,51.271,50.325,51.42366666666667
2923,52.644,51.21,50.325,51.393
2924,52.614,51.21,50.325,51.383
2925,52.675,51.241,50.325,51.413666666666664
2926,52.583,51.18,50.295,51.352666666666664
2927,52.705,51.271,50.356,51.443999999999996
2928,52.675,51.241,50.356,51.424
2929,52.644,51.21,50.325,51.393
2930,52.583,51.21,50.295,51.36266666666668
2931,52.705,51.21,50.356,51.42366666666666
2932,52.767,51.302,50.325,51.464666666666666
2933,52.614,51.241,50.325,51.39333333333334
2934,52.675,51.21,50.325,51.40333333333333
2935,52.705,51.241,50.325,51.42366666666667
2936,52.614,51.18,50.295,51.363
2937,52.767,51.302,50.325,51.464666666666666
2938,52.675,51.21,50.356,51.413666666666664
2939,52.675,51.241,50.356,51.424
2940,52.767,51.302,50.386,51.48500000000001
2941,52.736,51.271,50.417,51.47466666666667
2942,52.644,51.271,50.356,51.42366666666666
2943,52.675,51.271,50.356,51.434
2944,52.736,51.302,50.447,51.495000000000005
2945,52.675,51.271,50.417,51.45433333333333
2946,52.644,51.241,50.386,51.42366666666666
2947,52.614,51.21,50.295,51.373
2948,52.736,51.332,50.417,51.495000000000005
2949,52.705,51.332,50.386,51.474333333333334
2950,52.644,51.241,50.386,51.42366666666666
2951,52.736,51.302,50.356,51.464666666666666
2952,52.736,51.332,50.447,51.504999999999995
2953,52.705,51.271,50.386,51.454
2954,52.705,51.241,50.325,51.42366666666667
2955,52.767,51.302,50.447,51.50533333333334
2956,52.858,51.393,50.417,51.556000000000004
2957,52.675,51.271,50.356,51.434
2958,52.705,51.271,50.356,51.443999999999996
2959,52.736,51.363,50.417,51.50533333333333
2960,52.889,51.363,50.386,51.546
2961,52.705,51.302,50.386,51.464333333333336
2962,52.736,51.241,50.417,51.464666666666666
2963,52.644,51.271,50.417,51.443999999999996
2964,52.705,51.271,50.417,51.464333333333336
2965,52.767,51.302,50.447,51.50533333333334
2966,52.767,51.332,50.447,51.51533333333333
2967,52.705,51.241,50.417,51.45433333333333
2968,52.705,51.302,50.447,51.48466666666667
2969,52.736,51.302,50.447,51.495000000000005
2970,52.705,51.332,50.478,51.505
2971,52.797,51.332,50.447,51.52533333333333
2972,52.705,51.302,50.447,51.48466666666667
2973,52.858,51.393,50.478,51.57633333333334
2974,52.797,51.363,50.478,51.546
2975,52.767,51.302,50.447,51.50533333333334
2976,52.828,51.393,50.478,51.56633333333334
2977,52.797,51.393,50.478,51.556000000000004
2978,52.705,51.302,50.417,51.47466666666667
2979,52.736,51.332,50.478,51.51533333333333
2980,52.797,51.363,50.447,51.535666666666664
2981,52.767,51.332,50.478,51.525666666666666
2982,52.705,51.363,50.447,51.504999999999995
2983,52.797,51.363,50.508,51.556000000000004
2984,52.736,51.332,50.447,51.504999999999995
2985,52.858,51.393,50.447,51.566
2986,52.767,51.363,50.447,51.525666666666666
2987,52.767,51.363,50.478,51.536
2988,52.858,51.424,50.539,51.607
2989,52.705,51.302,50.447,51.48466666666667
2990,52.889,51.393,50.508,51.59666666666667
2991,52.736,51.363,50.478,51.525666666666666
2992,52.797,51.393,50.447,51.54566666666667
2993,52.828,51.454,50.508,51.59666666666667
2994,52.828,51.424,50.508,51.58666666666667
2995,52.797,51.393,50.508,51.566
2996,52.828,51.424,50.508,51.58666666666667
2997,52.767,51.363,50.478,51.536
2998,52.797,51.424,50.539,51.586666666666666
2999,52.828,51.424,50.478,51.576666666666675
3000,52.828,51.424,50.478,51.576666666666675
3001,52.767,51.393,50.508,51.556000000000004
3002,52.858,51.424,50.508,51.596666666666664
3003,52.828,51.454,50.508,51.59666666666667
3004,52.736,51.332,50.508,51.52533333333333
3005,52.736,51.363,50.508,51.535666666666664
3006,52.797,51.424,50.569,51.59666666666667
3007,53.041,51.515,50.661,51.739
3008,52.858,51.393,50.478,51.57633333333334
3009,52.828,51.424,50.539,51.597
3010,52.828,51.424,50.569,51.607000000000006
3011,52.858,51.454,50.569,51.627
3012,52.95,51.546,50.508,51.668000000000006
3013,52.828,51.454,50.569,51.617
3014,52.889,51.454,50.569,51.63733333333334
3015,52.858,51.454,50.539,51.617
3016,52.797,51.393,50.508,51.566
3017,52.705,51.302,50.478,51.495000000000005
3018,52.919,51.515,50.6,51.678
3019,52.736,51.332,50.539,51.535666666666664
3020,52.858,51.393,50.539,51.59666666666667
3021,52.919,51.424,50.569,51.63733333333332
3022,52.828,51.393,50.539,51.586666666666666
3023,52.98,51.515,50.63,51.708333333333336
3024,52.98,51.515,50.6,51.69833333333333
3025,52.919,51.454,50.661,51.678
3026,52.797,51.393,50.508,51.566
3027,52.797,51.424,50.539,51.586666666666666
3028,52.705,51.271,50.539,51.504999999999995
3029,52.858,51.424,50.569,51.617
3030,52.767,51.393,50.539,51.56633333333334
3031,52.858,51.515,50.569,51.647333333333336
3032,52.919,51.515,50.63,51.687999999999995
3033,52.919,51.454,50.63,51.66766666666666
3034,52.919,51.424,50.569,51.63733333333332
3035,52.797,51.363,50.508,51.556000000000004
3036,52.705,51.424,50.691,51.60666666666666
3037,52.736,51.302,50.539,51.525666666666666
3038,52.919,51.515,50.661,51.69833333333333
3039,53.011,51.546,50.661,51.73933333333334
3040,52.919,51.515,50.63,51.687999999999995
3041,52.98,51.546,50.661,51.729000000000006
3042,53.072,51.607,50.661,51.78
3043,52.797,51.424,50.539,51.586666666666666
3044,52.919,51.485,50.539,51.64766666666666
3045,52.889,51.485,50.63,51.668
3046,53.102,51.668,50.813,51.861
3047,52.919,51.454,50.661,51.678
3048,52.919,51.485,50.661,51.68833333333333
3049,53.041,51.607,50.722,51.79
3050,52.858,51.393,50.569,51.60666666666666
3051,52.736,51.332,50.569,51.54566666666667
3052,52.98,51.607,50.722,51.769666666666666
3053,52.889,51.515,50.6,51.668
3054,52.919,51.485,50.63,51.678
3055,52.858,51.454,50.539,51.617
3056,52.98,51.515,50.661,51.71866666666667
3057,53.041,51.576,50.722,51.779666666666664
3058,52.95,51.576,50.722,51.74933333333334
3059,52.919,51.515,50.63,51.687999999999995
3060,53.041,51.668,50.691,51.800000000000004
3061,52.95,51.546,50.691,51.729000000000006
3062,53.102,51.668,50.691,51.82033333333334
3063,53.072,51.576,50.722,51.79
3064,52.98,51.546,50.63,51.71866666666667
3065,52.95,51.485,50.661,51.69866666666667
3066,52.95,51.485,50.691,51.708666666666666
3067,52.919,51.485,50.691,51.69833333333333
3068,52.95,51.515,50.691,51.71866666666667
3069,53.011,51.576,50.661,51.74933333333333
3070,53.011,51.546,50.691,51.74933333333333
3071,53.011,51.546,50.691,51.74933333333333
3072,53.011,51.515,50.691,51.739000000000004
3073,52.919,51.546,50.63,51.69833333333333
3074,53.072,51.576,50.691,51.779666666666664
3075,53.011,51.515,50.722,51.74933333333334
3076,53.011,51.546,50.691,51.74933333333333
3077,53.011,51.515,50.722,51.74933333333334
3078,53.011,51.546,50.783,51.78
3079,53.011,51.607,50.752,51.79
3080,52.98,51.515,50.722,51.739000000000004
3081,53.011,51.546,50.752,51.769666666666666
3082,52.98,51.546,50.752,51.75933333333333
3083,52.889,51.424,50.661,51.657999999999994
3084,53.011,51.546,50.722,51.75966666666667
3085,53.011,51.576,50.752,51.779666666666664
3086,53.011,51.576,50.752,51.779666666666664
3087,52.98,51.515,50.691,51.72866666666667
3088,53.011,51.576,50.722,51.769666666666666
3089,53.011,51.576,50.752,51.779666666666664
3090,52.98,51.546,50.691,51.739
3091,53.041,51.607,50.783,51.810333333333325
3092,52.98,51.576,50.722,51.75933333333333
3093,52.98,51.637,50.752,51.78966666666667
3094,53.041,51.607,50.752,51.800000000000004
3095,53.102,51.668,50.752,51.840666666666664
3096,52.98,51.576,50.752,51.76933333333333
3097,52.98,51.607,50.752,51.779666666666664
3098,53.011,51.607,50.752,51.79
3099,53.072,51.607,50.752,51.81033333333334
3100,53.041,51.576,50.722,51.779666666666664
3101,52.98,51.576,50.783,51.779666666666664
3102,53.011,51.637,50.783,51.810333333333325
3103,53.011,51.607,50.783,51.800333333333334
3104,53.011,51.576,50.752,51.779666666666664
3105,53.072,51.668,50.783,51.84100000000001
3106,53.011,51.607,50.752,51.79
3107,52.98,51.546,50.752,51.75933333333333
3108,53.072,51.607,50.783,51.82066666666666
3109,52.98,51.637,50.722,51.779666666666664
3110,53.163,51.698,50.813,51.89133333333333
3111,53.072,51.607,50.752,51.81033333333334
3112,53.011,51.576,50.691,51.75933333333334
3113,53.194,51.759,50.691,51.88133333333334
3114,53.163,51.698,50.691,51.85066666666666
3115,53.133,51.759,50.783,51.89166666666667
3116,53.072,51.637,50.783,51.83066666666667
3117,52.98,51.607,50.783,51.79
3118,52.98,51.607,50.752,51.779666666666664
3119,53.011,51.668,50.813,51.83066666666667
3120,53.072,51.668,50.813,51.851
3121,53.011,51.637,50.813,51.82033333333334
3122,53.102,51.698,50.783,51.861
3123,53.011,51.637,50.783,51.810333333333325
3124,53.011,51.637,50.752,51.800000000000004
3125,53.011,51.668,50.783,51.82066666666666
3126,53.011,51.637,50.783,51.810333333333325
3127,53.041,51.698,50.813,51.850666666666676
3128,53.041,51.668,50.783,51.83066666666667
3129,53.072,51.698,50.813,51.86100000000001
3130,52.95,51.576,50.752,51.75933333333334
3131,53.102,51.698,50.813,51.871
3132,53.072,51.637,50.813,51.840666666666664
3133,53.072,51.729,50.813,51.87133333333333
3134,53.102,51.729,50.813,51.88133333333334
3135,53.102,51.698,50.813,51.871
3136,53.102,51.698,50.844,51.88133333333334
3137,53.041,51.668,50.813,51.840666666666664
3138,53.133,51.759,50.844,51.912
3139,53.072,51.698,50.813,51.86100000000001
3140,53.194,51.79,50.844,51.94266666666667
3141,53.102,51.729,50.844,51.89166666666666
3142,53.102,51.698,50.813,51.871
3143,52.98,51.668,50.844,51.830666666666666
3144,53.072,51.759,50.874,51.90166666666667
3145,53.072,51.729,50.874,51.89166666666667
3146,53.072,51.698,50.813,51.86100000000001
3147,53.102,51.729,50.844,51.89166666666666
3148,53.072,51.698,50.783,51.851
3149,53.163,51.759,50.874,51.931999999999995
3150,53.072,51.698,50.874,51.88133333333334
3151,53.346,51.851,50.935,52.044000000000004
3152,53.163,51.729,50.874,51.922
3153,53.102,51.729,50.844,51.89166666666666
3154,53.163,51.759,50.905,51.94233333333333
3155,53.102,51.729,50.844,51.89166666666666
3156,52.98,51.576,50.752,51.76933333333333
3157,53.041,51.729,50.813,51.861
3158,53.102,51.729,50.844,51.89166666666666
3159,53.133,51.729,50.905,51.922333333333334
3160,53.133,51.79,50.874,51.93233333333333
3161,53.133,51.729,50.844,51.901999999999994
3162,53.194,51.759,50.813,51.922000000000004
3163,53.163,51.759,50.844,51.922
3164,53.194,51.79,50.874,51.952666666666666
3165,53.163,51.759,50.874,51.931999999999995
3166,53.163,51.79,50.844,51.93233333333333
3167,53.163,51.729,50.844,51.912
3168,53.163,51.79,50.874,51.94233333333333
3169,53.224,51.82,50.874,51.97266666666667
3170,53.133,51.698,50.813,51.88133333333334
3171,53.163,51.729,50.874,51.922
3172,53.133,51.79,50.905,51.94266666666667
3173,53.224,51.759,50.874,51.952333333333335
3174,53.285,51.851,50.874,52.00333333333333
3175,53.163,51.79,50.905,51.952666666666666
3176,53.163,51.759,50.905,51.94233333333333
3177,53.194,51.79,50.935,51.973000000000006
3178,53.255,51.79,50.935,51.99333333333334
3179,53.163,51.759,50.935,51.952333333333335
3180,53.224,51.82,50.905,51.983000000000004
3181,53.224,51.79,50.935,51.983000000000004
3182,53.224,51.82,50.996,52.01333333333333
3183,53.163,51.729,50.966,51.952666666666666
3184,53.194,51.79,50.905,51.963
3185,53.224,51.759,50.905,51.96266666666667
3186,53.194,51.82,50.935,51.983000000000004
3187,53.194,51.759,50.905,51.952666666666666
3188,53.255,51.82,50.966,52.013666666666666
3189,53.224,51.759,50.935,51.97266666666667
3190,53.255,51.881,51.119,52.085
3191,53.255,51.79,50.935,51.99333333333334
3192,53.285,51.943,51.027,52.085
3193,53.224,51.79,50.996,52.00333333333333
3194,53.255,51.881,50.996,52.044000000000004
3195,53.407,52.004,51.057,52.156000000000006
3196,53.316,51.881,50.996,52.06433333333334
3197,53.163,51.79,50.935,51.96266666666667
3198,53.346,51.851,50.996,52.06433333333334
3199,53.285,51.851,50.966,52.034
3200,53.316,51.912,50.996,52.07466666666667
3201,53.316,51.881,50.966,52.05433333333334
3202,53.163,51.759,50.935,51.952333333333335
3203,53.316,51.851,50.996,52.05433333333334
3204,53.194,51.759,50.935,51.96266666666667
3205,53.072,51.698,50.874,51.88133333333334
3206,53.316,51.881,50.966,52.05433333333334
3207,53.224,51.82,50.966,52.00333333333333
3208,53.255,51.79,50.935,51.99333333333334
3209,53.194,51.79,50.966,51.98333333333334
3210,53.163,51.729,50.905,51.93233333333333
3211,53.346,51.881,51.027,52.08466666666667
3212,53.316,51.82,50.966,52.034
3213,53.316,51.851,50.996,52.05433333333334
3214,53.377,51.943,51.088,52.135999999999996
3215,53.285,51.851,51.027,52.05433333333334
3216,53.316,51.851,50.966,52.044333333333334
3217,53.255,51.82,50.966,52.013666666666666
3218,53.316,51.851,50.996,52.05433333333334
3219,53.377,51.881,50.996,52.08466666666667
3220,53.255,51.82,51.027,52.034
3221,53.285,51.79,50.996,52.023666666666664
3222,53.316,51.82,51.027,52.05433333333334
3223,53.285,51.759,50.996,52.01333333333333
3224,53.285,51.82,51.027,52.044000000000004
3225,53.407,51.851,50.996,52.084666666666664
3226,53.407,51.881,51.027,52.105
3227,53.255,51.759,50.935,51.983000000000004
3228,53.377,51.881,51.057,52.105
3229,53.377,51.881,51.088,52.11533333333333
3230,53.346,51.79,51.027,52.05433333333334
3231,53.377,51.82,51.088,52.095
3232,53.377,51.851,51.057,52.095000000000006
3233,53.438,51.851,51.027,52.105333333333334
3234,53.346,51.82,51.027,52.06433333333333
3235,53.407,51.881,51.088,52.12533333333334
3236,53.346,51.82,51.027,52.06433333333333
3237,53.377,51.851,51.088,52.105333333333334
3238,53.346,51.851,51.088,52.095
3239,53.468,51.943,51.119,52.17666666666667
3240,53.377,51.82,51.057,52.08466666666667
3241,53.407,51.881,51.088,52.12533333333334
3242,53.407,51.881,51.088,52.12533333333334
3243,53.438,51.943,51.149,52.17666666666667
3244,53.438,51.912,51.088,52.145999999999994
3245,53.407,51.881,51.149,52.14566666666667
3246,53.407,51.912,51.119,52.145999999999994
3247,53.499,51.973,51.119,52.197
3248,53.438,51.912,51.149,52.166333333333334
3249,53.346,51.82,51.027,52.06433333333333
3250,53.346,51.851,51.119,52.105333333333334
3251,53.407,51.881,51.149,52.14566666666667
3252,53.438,51.912,51.149,52.166333333333334
3253,53.438,51.851,51.149,52.145999999999994
3254,53.346,51.851,51.119,52.105333333333334
3255,53.468,51.943,51.18,52.197
3256,53.407,51.881,51.149,52.14566666666667
3257,53.468,51.943,51.18,52.197
3258,53.468,51.943,51.149,52.18666666666667
3259,53.438,51.851,51.119,52.136
3260,53.499,51.912,51.241,52.21733333333333
3261,53.499,51.912,51.18,52.197
3262,53.499,51.973,51.21,52.22733333333334
3263,53.468,51.943,51.149,52.18666666666667
3264,53.529,51.912,51.18,52.207
3265,53.529,51.943,51.18,52.217333333333336
3266,53.407,51.851,51.18,52.145999999999994
3267,53.56,51.943,51.027,52.17666666666667
3268,53.56,51.943,51.21,52.23766666666666
3269,53.438,51.82,51.088,52.11533333333333
3270,53.438,51.851,51.149,52.145999999999994
3271,53.499,51.912,51.18,52.197
